taskId,description,topic
1615,90KenkNgePlaEpxv2pymEL,sitzung organisatorisch vorbereiten beispielsweis pause lang sitzung verpflegung gegebenenfal unterkunft planen vorsehen,3
1616,25ZAxhzvdZv9yoHBFVEYxa,ruckdeleg verstehen,2
1617,ayETyHLjhYU9YcnmzeSurr,fuhrungstechniken oft rede manag by konzepten beispielsweis mbdr bzw managn by decis rule manag by konzept,1
1618,7fh1LtsNBPO8nj19BnUE5X,mitarbeiterbeurteilung betreffen eben zusammenarbeit,2
1619,618JS178V4m5WzQfFNAgzt,riemann model spater thomann weiterentwickeln wurd zeigen jeweil grundstrebung spannungsverhaltni zueinand stehen dauer versu wechsel heisst,3
1620,3eDkbOKjfNz9xGENZE58q7,regel vier grund einberufung sitzung,2
1621,889XPjuhrMC8igSsef7uH4,vier schlusselelement managn by object mbo,2
1622,9n4PeJDa3Lb9MSzajchbf4,konn anzeichen demotiv,0
1623,2257S80gxTw9nQLU6rgfx6,form markiert nebensatz hauptsatz markiert satz belassen form musst allenfal reihenfolg teilsatz umstellen stark regen fallen wurd spiel absagen,3
1624,aAR4a8DVqZm8Gd4XNz107K,form markiert nebensatz hauptsatz markiert satz belassen form musst allenfal reihenfolg teilsatz umstell meer herrlich weshalb viel leuen gern dorthin ferien fahren,3
1625,5Bi8jM84BXgazkzKtwi5YC,bitt antwort mithilf stichworter meister veranderungsprojekt auswirkung eben meinung,2
1626,5le7xcGiiTM885JgrxpyvR,nennen wiederholt berichterstattung uber leistung dank veranderung erzielen werden,2
1627,6khnaJSYzSK79MOfjlEf1a,bitt antwort mithilf stichworter meinung eigenschaft fuhrungskraft helfen eigen sensibilitat umgehen,4
1628,339yUwCWvS780PvmbGpNPP,nennen beispiel technologisch wandel bereich arbeitsmittel betreffen,2
1629,3TBB0fx7hgJ6mnYa4sYqdg,nennen beispiel organisatorisch wandel organisationsmodel betreffen,2
1630,87INKpsHQ16aWoWRLBZQ0U,antwort mithilf beschreibung erwartung fuhrungsrol stellen,2
1631,2yepbESY8ozaTMSCZ90tdH,beantworten frage richtig phase angeben alexandra unternehmen wurd umstrukturieren fuhrt entlassung fuhrungskrafn wurd alexandra plotzlich chefin team mehr vier sieben person bestehen neu mitarbeit team schwierigkeit veranderung gewohn alexandra erledigen aufgabe jedoch weiterhin integr neu mitarbeit tun phase veranderungskurv befinden,2
1632,38L4VnyyQjV8v1zEnCs5v0,beantwort frage korrekt zimm benenn beschreibung zutreffen firma karl arbeiten verlegen arbeitsplatz direkt bedrohen carl bewussen vorn schauen arbeit finden fallen jedoch schwer entscheidung treffen fuhlt nostalgisch denken situat bekanntgeben nachricht produktivitat beeintrachtigen zimm vier zimm model befinden,2
1633,2lMawB2icY1az09kjXyEnP,beantworten frage entsprechend phase benenn phase befind person bestimmen veranderungsprojekt verantwortlich,2
1634,48uyP1X5EAR9bbrEVFy6rc,beantworten frage satz signalisieren person widerstand leisten wirklich,2
1635,1IYC6lu9pR67OaeS35etxy,beantworten frage korrekt method benennen kommunikationsmaßnahm werden einfuhr personlich bedurfniss person zusatzlich unterstutzung ermitteln,2
1636,34a5nwUmh2D8k3M8iEXs2p,beantworten frage bestimmen handlungstyp nennen karl uberzeugungskraft einsetzen projekt bekommen ursprunglich alexandra bestimmt tun,2
1637,3mRTfMFgVLaaXfqMPEGDrE,beantworten frage richtig antwort angeben alphabetisch reihenfolg bedingung musse erfullt verhalt rahmen unternehmensumstrukturierung andern,2
1638,4EAqcT9OWJL6OwOBcdo0Zl,bitt richtig antwort kommunikationsmaßnehmen informieren alexandra team uber herausforderung vielleicht unschon wahrheit zukommen,2
1639,5B7IvMnJA997uZzZUYc4q0,nennen beispiel aufgeben roll vermittl verbinden,0
1640,70OkWK0n5Ih87Lx4aS3qgL,beantworten frage entsprechend method benenn method aktiv unterstutzung begleitung wurdest einsetzen mitarbeit moglichkeit neu gefordert fahigkeit entwickeln,2
1641,8mSuKNKNgRw874WzDcfDP0,nennen beispiel technologisch wandel transportwese,2
1642,9UISn18Fsdaa8MYKDeJKgj,beantworten frage nennen wiederholt berichterstattung uber leistung dank veranderung erzielen werden,2
1643,aBBAjlpWQhI6j4mkG14spd,bitt beantworten frage stichwort form veranderung entsprechen einrichtung unternehmensintern onlin kommunikationsplattform zusammenhang covid pandemi,2
1644,aS9POJ8r2tn5TBgtUE99NL,nennen beispiel interessengrupp,2
1645,1XeceQVq7DP7L36W36dedb,bitt antwort mithilf stichwort reih nonverbal signal wichtig information uber beziehungsaspekt kommunik botschaft empfang mitunt storend wahrnehmen wenig authentisch vertrauenswurdig hierbei handeln art botschaft,2
1646,2FRbuv73DKKakf72y9H90L,bitt antwort mithilf mehrer schlusselwort kritikgesprach beispielsweis fehlverhalten ungenugend leistung fuhrungskraft kritik mitarbeit formulieren kritik moglichst konstruktiv wichtig richten emotion oft verzerren subjektivitat abdriften worum,2
1647,1wJ2BoVC0SE5WBXSwrrqfQ,beschreiben anhand beispiel beruflich tatigkeit unterschi eustress distress,2
1648,7ouD1dvJsVi8EBD2bRnKu7,chefin vorteil still stund uberzeug nennen mindester argument dafursprechen,3
1649,58KeFv8KBkG6biUL2vMAC7,tina sagen manchmal muh prioritatensetzung gerat typisch zeitfall unzufrieden arbeitsergebnissen motiv schlagen umso mehr uberzeugt lohnen zeitplanung konkret ziel setzen motivieren erleichtern zeitkontrol wiederum positiv effekt personlich zeitplanung zudem stell fest je motivieren desto wenig zeit brauch erledigen aufgabe einfach effizient stellen tina aussag uber zeitplanung problemnetz dar halten relevanten einflussfaktor fest wirkungsrichtung einflussfaktor form pfeil wirkungsart erganz problemnetzwerk notig weit bedeutend einflussfaktoren wirkungen,2
1650,8fF4acPIaga8B8p612RCko,bekannt sprichwort lauten weiss macht heiss beschreiben anhand beispiel sprichwort effizient umgang information bedeuten konnt,2
1651,9KWNJE2Ujke6rONsMRRyQL,freund unterhalten uber stress arbeit stressoren sprechen schilderung a jona manchmal gefuhl sein depp dienst schon sagen helf teamkollegen ja wirklich gern letzter zeit landen mehr pendenzen tisch schuld einfach wenig gut nein sagen -- didier job standig achs fallen zunehmend alt schein jeweilig zeitumstellung schlecht wegzustecken deshalb empfind vieler flug amerika fern osten mittlerweil wirklich stressig c simon branch ankundigen entlassungswel unternehmen erfassen dürfen gar daran denken davon betroffen konnt ausgerechnet endlich traum eigen hau verwirklichen können moment job leisen entsprechend viel uberstunden,3
1652,aR9fTh0BR8n6huaPo7tiDn,adrian nehmen aktivitatenkontrol nachfolgend finden ausschnitt davon beantworten folgend frage a schatzen adrian zeitplanung vormittag begrunden einschatzung satzen b seh optimierungsmoglichkeiten konkret vorschlag aktivitatenkontrol tag datum xx uhrzeit aktivitat prioritat zeit zeit comput gestarten tagesplanung -- arbeit projekt xy a anruf d bzgl m c unterlage d kopieren papier aufgefullt c projekt xy a kaffeepaus zeitung x fussnot schwatzch kolleg r uber schneechao x maileingang checken mail beantworten b gesprach g uber kundenreklam -- -- antwort s inform b geschickt -- kurzpaus x projekt xy a dokument projekt xy weitergeleiten -- mittagspaus x,2
1653,4aDyM3FpMml899eVlfeZsN,konflikt analysieren begreifen worum wirklich offen frage stellen ermoglich situat gut versteh frage konnen stellen konflikt analysieren gib beispiel,2
1654,9vgSAEaUd9D7YPrVUxRgwK,mob verstehen neg verbal nonverbal handlungen person uber langeren zeitraum mob verschied merkmal z b angriff moglichkeit mitteilen mobbinghandlungen nenn mindest beispiel,2
1655,8loZvzzdKW168pozQTgLo3,begrussung gesprachseroffnung konfliktgesprach wichtig dabei vorgehen,2
1656,6fgiOl021yk6LX8Arq2qs0,widerstand gegenub veranderungen angst neu zuruckzufuhr widerstand jedoch angst beruhen gewohnheit sicherheit wohlbefind schaffe aufgeben mussen angst konn veranderungen auftreten,0
1657,1DP4UsyOuL98mGHNpnRZSj,konstruktiv umgang widerstand mussen gewiss grundsatz beachten,0
1658,4xPeRWNXC0q7fn6mDCyxu1,bitt antwort stichwortern satz allgemeinen davon einleitung prasent gesamt prasent ausmachen meinung hauptzweck einleitung,0
1659,1WkeQbPvkBb7mpOxqLNTvA,bitt antwort satz sollen prasent tun sinnvol bilanz ziehen konn,0
1660,3uHho6mcwEV7GAKHDVc3a2,bitt antwort satz rhetorik wichtig kriterium fur erfolgreich prasent konn erklare inwiefern,0
1661,1293GBkjDYEaXvgdCO44iO,bitt antwort mithilf stichworter rhetorik wirkung arbeiten publikum ausuben mocht uberzeugen nennen beispiel redemittel,3
1662,48N0CT2xnOw8t8MbJQ4bDg,bitt antwort stichwort art hilfsmittel gut verwend prasent uberzeugend gestalt groß visuel wirkung verleihen innerhalb prasent zahlenangab einflecht,2
1663,QfmhZzEz428ASC0rQCgyu,bitt antwort mithilf stichworter stimm wertvol hilfsmittel prasent klangfarb unser stimm raum publikum anpassen sprechgeschwindigkeit maßig essenziel stilmittel beispiel konn richtig einsatz stimm prasent nennen,2
1664,2I6EiUtDRH07dfI7MQwTyt,satzgli handeln fett markiert wortgrupp vielleicht sinnen blond postassistentin uber zukunft,0
1665,2FUVavFyDxH7HwGSn8F8af,unten findest auszug adolf ogi neujahrsred markiert worter rhetorik belieben stilmittel benenn gelaufigen terminologi rede wurd leicht verandern danken generation land letzter jahrhundert dienen wissen konn turbulent zeit fuhren modern gerecht sozial staatswesen schaffen bieten sicherheit stabilitat wohlstand dafur dankbar,2
1666,1fTW6ocbTmG7af4oSvKRQF,bitt antwort satz prasent gut gut angemessen genug gekleiden grund dafur,0
1667,4RHRcBiTzcZ9r0WJajgPg4,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung landleut hoffen gerad uberraschungen,4
1668,6BGsSQ9cxl8xzACS6dPNb,satzgli handeln fett markiert wortgrupp tag ziehen schwarz wolke beginnen regnen,4
1669,7RvZhLov2xyan0OhTLwrx7,satzgli handeln fett markiert wortgrupp vielleicht finden platz unterzustellen,4
1670,srhy3A7SjL96XWLAVgSdG,satzgli handeln fett markiert wortgrupp hingegen i n laue sommervormittagsstund an meer baden,2
1671,4eqPnxHnoiL5J43Nd2CzKW,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung abend kommen paket warenprob fabrik spedieren,0
1672,7Nh11tKveic6Blcg653eVo,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung wenig arbeit befurchen morgendienst erledigen brief bucklig tabakkauend brieftrag hinterfelln langst ausgeteilt,2
1673,7BXqRPA7TKE7JSYd3cnLyD,satzgli handeln fett markiert wortgrupp textauszug leicht bearbeiten stefan zweig rausch verwandlung blau brennend feurig brutend julimittag poststel klein reifl kaum kunde,4
1674,3eGV1lgZpCm9BVSkTFEmMq,anstreng bestimmen bild abgeben dennoch wahrnehmen weshalb,2
1675,7pkaimW4PAtaBxy1jOOGw0,handlungskompetenz verbinden sozial method fachkompetenz weshalb,2
1676,5Vcf4WOTI2N5z9oMug9561,lebensziel stehen leben erreichen mocht ziel erfolgreich umsetzen brauchen neben wille beharrlichkeit,0
1677,as6Ik7HvWitaAVFR4szCxH,weshalb wichtig zeit nehmen erfolg misserfolg analysieren,1
1678,a3p94U8GtIZaqNMfAuLIjG,markieren ausdruck euphemismu wirkung folgend beispiel schweizer mittelfeldstrateg granit xhaka treffen wahrend lockdown david luiz park nicola pepe kicken derweil paar freund uber fehltreiten arsen laut sky sport hinlanglich informieren nachdem bilder video profi netz kursieren club bedauer angelegenheit bitten spieler erklarung,3
1679,JsxBkuPRxd5XZQ3GoauP0,bitt erklar satz warum viel information genauso schadlich wenig,0
1680,a0qUgBBm0X6P9beONpGJz,wichtig gesprach mussen unbedingt ankundigen mitarbeit zeit uber antwortstrategi nachzudenk fuhrungskraft nachteil konnt erklar satz warum aussag falsch,0
1681,aibhyOqkmdG8Aa7FPIUygG,roll spielen mitarbeit kritikgesprach darum losungsvorschlag finden schreiben satz roll erklaren,0
1682,52bNBDkZ7ei8ta5NjwaY8c,emotion gefuhl konne lang verbergen bleiben hilfreich verstehen bewegen wichtig satz erklar bitt emotion kommen identifizieren,0
1683,6QRtZvJt9Oq71OsGf73TCN,fuhrungskraft informationsmanag innerhalb team verantwortlich beeinflussen eigen verhalten maßgeblich umgang information umlauf beispiel dafur verhalten umgang information verhalten teammitglied beeinflussen,2
1684,8hvTY6k7f0m78aKlBycnKr,funktion fuhrungskraft unbedingt gut ide gesprach vorzubereit spontaneitat fehlen bitt erklar satz warum satz zutreffen,0
1685,6ZNNJaSgWhCag8OZBghK4M,beantworten frage verwenden dabei verschied form passiv,2
1686,1N8fnGOxojM7uMBAfjldQO,nennen moglichst viel mobel einrichtungsgegenstand thema wohnzimm schreiben artikel trennen stichwort komma beispiel sessel,1
1687,5MrHcwWI5cO8D6mrNab0QS,nennen moglichst viel mobel einrichtungsgegenstand thema kuch schreiben artikel trennen stichwort komma beispiel spule,1
1688,4x1t57erBCG5NThcKOL7Bj,schaufenst kleiderladen fanci g star jean chf kaufen chf angeschrieben finden geschaft jean chf verkaufen irrtum meister mensch erkennbar w frage wer verlangen wem,2
1689,3epUwUMb7Bq8pxUxOV2IwI,schaufenst kleiderladen fanci g star jean chf kaufen chf angeschrieben finden geschaft jean chf verkaufen irrtum meister mensch erkennbar verallgemeinerung,2
1690,5BezJZlnYuz91F5bBbyZTw,markieren ausdruck inhaltlich falsch ersetz passender nachst morgen brechen normalitat alt,2
1691,1myFIMicUIGa4uPhthtrCf,markieren ausdruck inhaltlich falsch ersetz passender ler kind zuzuhoren,2
1692,9cim8UNPKLr8OojzmolSk5,situat problem verschieden blickwinkel betrachten ausgewogen sicht ding erhalten konnt method anwenden sowohl gruppe einzeln einsetzen handeln hierbei method,4
1693,8zTNV4Pt1ztarKfB0Tq4tv,worauf achten neu problem fruher erfahrung vergleichen,0
1694,4WVeP5IyKpzaT42P2X5pOU,gut wiederholungsmethod langer text prufungsinhalt eigen zusammenfassunger verfass visuel method konnen wirksam außer wirklich wichtig punkt konzentrieren inhalt eigen satzen verfassen wichtig idee beschranken,3
1695,7un4l19oe9E6gakeiLnkad,wissen themenbereich anwend mocht lege praktisch umsetzung fest umsetzung beruhen festlegung zentral punkt gesamt prozess leiten ergebniss erzielen wichtigst umsetzung,2
1696,2pLe1dxdE8B5WRb1A0JNxN,team moglichst viel idee projekt losung problem finden mussen können beispielsweis brainstorm method zuruckgreif method,0
1697,3GXf7pIkATaCYuGu93Fab,method teilnehmend person idee anhort bedeuten zahl,2
1698,3lg5o1HaLvQ9II0RO3MQs9,problemlosung hangen schwierigkeitsgrad problem zuschreiben wahrscheinlichkeit ab losung dafur finden nennen,4
1699,a2ft4AKwWotazFsVFtOYmB,losungsmethod eignen gut komplex problem,4
1700,2Bjv3OoFprr7m9NkjD3F2M,methodik systemisch denk helfen dabei verschieden einflussfaktor problem situat spiel abhangigkeit wechselwirkung erkennen kannst prinzipien art herangehensweis problem nennen,1
1701,NNH48T29g9DHS2GHUNpf,nennen positiv stress,2
1702,7njbzZxmXOR8Mjzhuhxs4A,allgemein vier typisch reaktion stress korperlich reaktion gedanke bezug situat auftauch emotion gefuhl reaktion vervollstandigen logischerweis prozess stressreakt,2
1703,51RfVYDIN2k6JFYt1Mh3IT,prozent zeit sollen abc model aufgabenverteilung idealerweis aufgabe typ -- aufwend bitt gib antwort form prozentsatz,2
1704,7n8KPzakE246hpFABrHIeH,methode dabei behilflich lernen einsatz praxi fordern bitt nenn davon,2
1705,70aAbQ2qxzk7vABTHWzJXB,umsetzung gelernen kur praxi unbedingt einfach instrument umsetzung erleichtern einerseit aktionsplan ziel erreichen weiter instrument,2
1706,176YOEjGnLCai1QcCwj0W5,schriftlich prufung mochtest effekt strategi beantwortung frage anwenden nachdem aufgabe lesen punktzahl frage notieren ungefahr zeit abgeschatzen hast beantwortung einzeln frage benotigst entscheidest art problem zuerst losen,2
1707,4Jq1HlEUkXR61kNGwiaZ2q,bereich kreativitatstechniken method darauf abzielt kreativ energi neu impul verleih ziel problem unerwartet weis anzugeh idee losunge suchen technik,0
1708,ahCEr4znA4d6aeeXd0wN4v,zweiter phase problemlosungsprozess art ziel zwingend ziel,0
1709,47d6oFK6u475IRgLsFcg8W,kontrol zeitmanag funktion einerseit vergleich prognos realitat planungseb andererseit,2
1710,5cfzAwdBZc46MNwoHrFV42,moglichkeit stress umzugeh bitt gib fall stressbedingen erkrankung erforderlich,2
1711,2OglpfMqn3laluEuCL6zQg,luci groß angst managementprufung malt schlimm szenarien zusammenhang scheitern stellen geplant projekt frage durchfal reis new york vergessen vorn anfangen freundin julia hingegen ding entspannen bleiben angesicht anstehend termin lassen wissen best unterschi wahrnehmung beide liegen stressfaktor bewertung situat jeweil vornehmen wirkung bewertung,2
1712,6un6uPolUm81psffmxgJJ,arbeitsleistung bewert konn erfassen wann leistungsfahigst konnt folgend zeichnen,2
1713,88BOChNsbH99mDfzM7vzUy,uber eigen verhalten nachzudenk beurteil veranderungen vornehmen musst kannst instrument verwend nutzlich dimension enthalt wobei handeln instrument,2
1714,8KrekowfH8t8QFMEs53Qlz,nennen erst schritt anwendung wissen d h anwendung gelernt neu situat,2
1715,7EUKsdopCMW6up3P8qiU9x,erfolgreich prufung vorbereiten anhand kontrollpunkt analysieren bitt nenn,2
